A_scale,ReA_nm,ReC_nm,best_CR,best_A_base_deg,best_A_kind
1.55,240.25,-140.0,21.722746637174566,90.0,upper
1.55,240.25,-135.0,22.86838786171759,90.0,upper
1.55,240.25,-130.0,24.100237959587783,90.0,upper
1.55,240.25,-125.0,25.42579968476733,90.0,upper
1.55,240.25,-120.0,26.853173178942498,90.0,upper
1.55,240.25,-115.0,28.391057370353845,90.0,upper
1.55,240.25,-110.0,30.048729864641448,90.0,upper
1.55,240.25,-105.0,31.83599610299294,90.0,upper
1.55,240.25,-100.0,33.763095671998705,90.0,upper
1.55,240.25,-95.0,35.84055010418449,90.0,upper
1.55,240.25,-90.0,38.07893229910286,90.0,upper
1.55,240.25,-85.0,40.48853292632991,90.0,upper
1.55,240.25,-80.0,43.07889415170915,90.0,upper
1.55,240.25,-75.0,45.858176402373516,90.0,upper
1.55,240.25,-70.0,48.83232082213235,90.0,upper
1.55,240.25,-65.0,52.00397048517387,90.0,upper
1.55,240.25,-60.0,55.37112023926897,90.0,upper
1.55,240.25,-55.0,58.9254822868703,90.0,upper
1.55,240.25,-50.0,62.65058735130197,90.0,upper
1.55,240.25,-45.0,66.51969489772996,90.0,upper
1.55,240.25,-40.0,70.49366435962871,90.0,upper
1.55,240.25,-35.0,74.51904207028876,90.0,upper
1.55,240.25,-30.0,78.52673579516335,90.0,upper
1.55,240.25,-25.0,82.43175609175401,90.0,upper
1.55,240.25,-20.0,86.13455916942927,90.0,upper
1.55,240.25,-15.0,89.52447326515043,90.0,upper
1.55,240.25,-10.0,92.4854749640561,90.0,upper
1.55,240.25,-5.0,94.90417949726043,90.0,upper
1.55,240.25,0.0,96.67936274158292,90.0,upper
1.55,240.25,5.0,97.61004610683915,90.0,upper
1.55,240.25,10.0,98.00666698393422,90.0,upper
1.55,240.25,15.0,97.85636629465853,90.0,upper
1.55,240.25,20.0,97.16458304006284,90.0,upper
1.55,240.25,25.0,95.95459359355526,90.0,upper
1.55,240.25,30.0,94.26561279393019,90.0,upper
1.55,240.25,35.0,92.14973833852103,90.0,upper
1.55,240.25,40.0,89.66816574585991,90.0,upper
1.55,240.25,45.0,86.88715500770469,90.0,upper
1.55,240.25,50.0,83.87419278462748,90.0,upper
1.55,240.25,55.0,80.69468947947728,90.0,upper
1.55,240.25,60.0,77.4094139949599,90.0,upper
1.55,240.25,65.0,74.07273441314123,90.0,upper
1.55,240.25,70.0,70.73162420068313,90.0,upper
1.55,240.25,75.0,67.4253218767,90.0,upper
1.55,240.25,80.0,64.18549725324391,90.0,upper
1.55,240.25,85.0,61.03677222904408,90.0,upper
1.55,240.25,90.0,57.9974588209696,90.0,upper
1.55,240.25,95.0,55.08040222118736,90.0,upper
1.55,240.25,100.0,52.293844839965374,90.0,upper
1.55,240.25,105.0,49.64225375874616,90.0,upper
1.55,240.25,110.0,47.12707626464782,90.0,upper
1.55,240.25,115.0,44.74740531823969,90.0,upper
1.55,240.25,120.0,42.500549111143826,90.0,upper
1.55,240.25,125.0,40.382507018909635,90.0,upper
1.55,240.25,130.0,38.388359148967034,90.0,upper
1.55,240.25,135.0,36.51257919876699,90.0,upper
1.55,240.25,140.0,34.74928122396366,90.0,upper
1.55,240.25,145.0,33.09241075926493,90.0,upper
1.55,240.25,150.0,31.535889969401563,90.0,upper
1.55,240.25,155.0,30.0737254370877,90.0,upper
1.55,240.25,160.0,28.700086018263743,90.0,upper
1.55,240.25,165.0,27.40935703549694,90.0,upper
1.55,240.25,170.0,26.196176007779545,90.0,upper
1.55,240.25,175.0,25.055454162821377,90.0,upper
1.55,240.25,180.0,23.98238715712945,90.0,upper
1.55,240.25,185.0,22.972457736860243,90.0,upper
1.55,240.25,190.0,22.021432498301714,90.0,upper
1.55,240.25,195.0,21.125354437132163,90.0,upper
1.55,240.25,200.0,20.280532595593876,90.0,upper
1.55,240.25,205.0,19.483529812189477,90.0,upper
1.55,240.25,210.0,18.731149336493374,90.0,upper
1.55,240.25,215.0,18.02042088078289,90.0,upper
1.55,240.25,220.0,17.348586530703315,90.0,upper
1.55,240.25,225.0,16.71308682092449,90.0,upper
1.55,240.25,230.0,16.111547191980325,90.0,upper
1.55,240.25,235.0,15.541764975697845,90.0,upper
1.55,240.25,240.0,15.001697004361723,90.0,upper
1.55,240.25,245.0,14.489447899442712,90.0,upper
1.55,240.25,250.0,14.003259066487532,90.0,upper
1.55,240.25,255.0,13.5414984013551,90.0,upper
1.55,240.25,260.0,13.102650697598206,90.0,upper
1.55,240.25,265.0,12.68530873402216,90.0,upper
1.55,240.25,270.0,12.288165014198114,90.0,upper
1.55,240.25,275.0,11.910004125107664,90.0,upper
1.55,240.25,280.0,11.54969567947858,90.0,upper
1.6,248.0,-280.0,7.6393140189087925,90.0,upper
1.6,248.0,-275.0,7.869290752646511,90.0,upper
1.6,248.0,-270.0,8.110871209669675,90.0,upper
1.6,248.0,-265.0,8.364812784444263,90.0,upper
1.6,248.0,-260.0,8.63193356792926,90.0,upper
1.6,248.0,-255.0,8.913118001151938,90.0,upper
1.6,248.0,-250.0,9.20932311458029,90.0,upper
1.6,248.0,-245.0,9.521585417280862,90.0,upper
1.6,248.0,-240.0,9.85102850653559,90.0,upper
1.6,248.0,-235.0,10.198871475745898,90.0,upper
1.6,248.0,-230.0,10.566438206009868,90.0,upper
1.6,248.0,-225.0,10.955167634601889,90.0,upper
1.6,248.0,-220.0,11.366625101525088,90.0,upper
1.6,248.0,-215.0,11.802514883056498,90.0,upper
1.6,248.0,-210.0,12.264694028337015,90.0,upper
1.6,248.0,-205.0,12.755187620957583,90.0,upper
1.6,248.0,-200.0,13.276205591287798,90.0,upper
1.6,248.0,-195.0,13.83016120576107,90.0,upper
1.6,248.0,-190.0,14.419691354780808,90.0,upper
1.6,248.0,-185.0,15.04767874901851,90.0,upper
1.6,248.0,-180.0,15.717276111467028,90.0,upper
1.6,248.0,-175.0,16.431932415389127,90.0,upper
1.6,248.0,-170.0,17.19542116046917,90.0,upper
1.6,248.0,-165.0,18.011870593265396,90.0,upper
1.6,248.0,-160.0,18.885795653124465,90.0,upper
1.6,248.0,-155.0,19.822131247352807,90.0,upper
1.6,248.0,-150.0,20.826266211625242,90.0,upper
1.6,248.0,-145.0,21.9040769698576,90.0,upper
1.6,248.0,-140.0,23.061959441759054,90.0,upper
1.6,248.0,-135.0,24.306857117379714,90.0,upper
1.6,248.0,-130.0,25.646282377773996,90.0,upper
1.6,248.0,-125.0,27.08832703009252,90.0,upper
1.6,248.0,-120.0,28.641656573566994,90.0,upper
1.6,248.0,-115.0,30.315480840161477,90.0,upper
1.6,248.0,-110.0,32.11949127635619,90.0,upper
1.6,248.0,-105.0,34.06375217464926,90.0,upper
1.6,248.0,-100.0,36.15852957904396,90.0,upper
1.6,248.0,-95.0,38.4140374010295,90.0,upper
1.6,248.0,-90.0,40.8400756463761,90.0,upper
1.6,248.0,-85.0,43.44553095260561,90.0,upper
1.6,248.0,-80.0,46.23770562562151,90.0,upper
1.6,248.0,-75.0,49.22143935069394,90.0,upper
1.6,248.0,-70.0,52.39798982247595,90.0,upper
1.6,248.0,-65.0,55.763647757329956,90.0,upper
1.6,248.0,-60.0,59.308082248159664,90.0,upper
1.6,248.0,-55.0,63.01244913792722,90.0,upper
1.6,248.0,-50.0,66.84735286533578,90.0,upper
1.6,248.0,-45.0,70.77083383904738,90.0,upper
1.6,248.0,-40.0,74.72665613326512,90.0,upper
1.6,248.0,-35.0,78.64328138411817,90.0,upper
1.6,248.0,-30.0,82.43400668363684,90.0,upper
1.6,248.0,-25.0,85.99877310508893,90.0,upper
1.6,248.0,-20.0,89.22806297640467,90.0,upper
1.6,248.0,-15.0,92.00905172279498,90.0,upper
1.6,248.0,-10.0,94.23375566985875,90.0,upper
1.6,248.0,-5.0,95.80838221161528,90.0,upper
1.6,248.0,0.0,96.66258641771522,90.0,upper
1.6,248.0,5.0,96.79448935291634,90.0,upper
1.6,248.0,10.0,96.3926283005314,90.0,upper
1.6,248.0,15.0,95.47066354335963,90.0,upper
1.6,248.0,20.0,94.05877379413018,90.0,upper
1.6,248.0,25.0,92.20126652497278,90.0,upper
1.6,248.0,30.0,89.95326201337741,90.0,upper
1.6,248.0,35.0,87.3768921388687,90.0,upper
1.6,248.0,40.0,84.53746444310573,90.0,upper
1.6,248.0,45.0,81.49997400634771,90.0,upper
1.6,248.0,50.0,78.32622900879382,90.0,upper
1.6,248.0,55.0,75.07272416418424,90.0,upper
1.6,248.0,60.0,71.78927780565645,90.0,upper
1.6,248.0,65.0,68.51836037929411,90.0,upper
1.6,248.0,70.0,65.29498983984854,90.0,upper
1.6,248.0,75.0,62.14704948623175,90.0,upper
1.6,248.0,80.0,59.09588792257634,90.0,upper
1.6,248.0,85.0,56.1570797569919,90.0,upper
1.6,248.0,90.0,53.34125123700266,90.0,upper
1.6,248.0,95.0,50.65490139060016,90.0,upper
1.6,248.0,100.0,48.10117284091849,90.0,upper
1.6,248.0,105.0,45.68054563425841,90.0,upper
1.6,248.0,110.0,43.39144181786276,90.0,upper
1.6,248.0,115.0,41.23073854188338,90.0,upper
1.6,248.0,120.0,39.19419390688164,90.0,upper
1.6,248.0,125.0,37.27679348328747,90.0,upper
1.6,248.0,130.0,35.47302717338458,90.0,upper
1.6,248.0,135.0,33.7771065156169,90.0,upper
1.6,248.0,140.0,32.18313214168935,90.0,upper
1.6,248.0,145.0,30.685220248329504,90.0,upper
1.6,248.0,150.0,29.27759588388952,90.0,upper
1.6,248.0,155.0,27.954659734530086,90.0,upper
1.6,248.0,160.0,26.711034021702574,90.0,upper
1.6,248.0,165.0,25.541592144414086,90.0,upper
1.6,248.0,170.0,24.44147583976467,90.0,upper
1.6,248.0,175.0,23.406102898775867,90.0,upper
1.6,248.0,180.0,22.43116785624327,90.0,upper
1.6,248.0,185.0,21.512637562305734,90.0,upper
1.6,248.0,190.0,20.646743126319663,90.0,upper
1.6,248.0,195.0,19.82996938675361,90.0,upper
1.6,248.0,200.0,19.059042791183472,90.0,upper
1.6,248.0,205.0,18.330918356369743,90.0,upper
1.6,248.0,210.0,17.642766209637635,90.0,upper
1.6,248.0,215.0,16.99195808068013,90.0,upper
1.6,248.0,220.0,16.37605401021626,90.0,upper
1.6,248.0,225.0,15.792789462679446,90.0,upper
1.6,248.0,230.0,15.24006296941112,90.0,upper
1.6,248.0,235.0,14.715924382748534,90.0,upper
1.6,248.0,240.0,14.218563786758136,90.0,upper
1.6,248.0,245.0,13.746301084651758,90.0,upper
1.6,248.0,250.0,13.297576264126569,90.0,upper
1.6,248.0,255.0,12.87094032840736,90.0,upper
1.6,248.0,260.0,12.465046871394593,90.0,upper
1.6,248.0,265.0,12.078644269056646,90.0,upper
1.6,248.0,270.0,11.710568455286714,90.0,upper
1.6,248.0,275.0,11.359736248281218,90.0,upper
1.6,248.0,280.0,11.025139192627194,90.0,upper
1.65,255.75,-280.0,7.903926797526037,90.0,upper
1.65,255.75,-275.0,8.147535662226252,90.0,upper
1.65,255.75,-270.0,8.403648278463743,90.0,upper
1.65,255.75,-265.0,8.673094748338803,90.0,upper
1.65,255.75,-260.0,8.95677268837109,90.0,upper
1.65,255.75,-255.0,9.255653593923826,90.0,upper
1.65,255.75,-250.0,9.57078986759226,90.0,upper
1.65,255.75,-245.0,9.903322583786919,90.0,upper
1.65,255.75,-240.0,10.254490069021365,90.0,upper
1.65,255.75,-235.0,10.62563738508583,90.0,upper
1.65,255.75,-230.0,11.01822681022493,90.0,upper
1.65,255.75,-225.0,11.433849421434807,90.0,upper
1.65,255.75,-220.0,11.874237888743133,90.0,upper
1.65,255.75,-215.0,12.341280599377873,90.0,upper
1.65,255.75,-210.0,12.83703723541016,90.0,upper
1.65,255.75,-205.0,13.363755931844265,90.0,upper
1.65,255.75,-200.0,13.923892141922694,90.0,upper
1.65,255.75,-195.0,14.520129330818905,90.0,upper
1.65,255.75,-190.0,15.155401605434214,90.0,upper
1.65,255.75,-185.0,15.8329183633329,90.0,upper
1.65,255.75,-180.0,16.55619100338038,90.0,upper
1.65,255.75,-175.0,17.329061678249275,90.0,upper
1.65,255.75,-170.0,18.15573397640144,90.0,upper
1.65,255.75,-165.0,19.040805287482954,90.0,upper
1.65,255.75,-160.0,19.98930041579189,90.0,upper
1.65,255.75,-155.0,21.00670574255618,90.0,upper
1.65,255.75,-150.0,22.099002874403585,90.0,upper
1.65,255.75,-145.0,23.272700220679344,90.0,upper
1.65,255.75,-140.0,24.534860275567002,90.0,upper
1.65,255.75,-135.0,25.893119491577306,90.0,upper
1.65,255.75,-130.0,27.355696457017064,90.0,upper
1.65,255.75,-125.0,28.931382558553867,90.0,upper
1.65,255.75,-120.0,30.62950733911946,90.0,upper
1.65,255.75,-115.0,32.459868266821275,90.0,upper
1.65,255.75,-110.0,34.43261153888286,90.0,upper
1.65,255.75,-105.0,36.55804681849543,90.0,upper
1.65,255.75,-100.0,38.84637448333182,90.0,upper
1.65,255.75,-95.0,41.307299242109345,90.0,upper
1.65,255.75,-90.0,43.9494992934769,90.0,upper
1.65,255.75,-85.0,46.77991640714067,90.0,upper
1.65,255.75,-80.0,49.80283084854992,90.0,upper
1.65,255.75,-75.0,53.01868821927323,90.0,upper
1.65,255.75,-70.0,56.42265634071813,90.0,upper
1.65,255.75,-65.0,60.00291362527115,90.0,upper
1.65,255.75,-60.0,63.73871102370543,90.0,upper
1.65,255.75,-55.0,67.59831229895848,90.0,upper
1.65,255.75,-50.0,71.53700411228293,90.0,upper
1.65,255.75,-45.0,75.49547395338328,90.0,upper
1.65,255.75,-40.0,79.39896487864321,90.0,upper
1.65,255.75,-35.0,83.15770034314838,90.0,upper
1.65,255.75,-30.0,86.66908296264917,90.0,upper
1.65,255.75,-25.0,89.82205268736111,90.0,upper
1.65,255.75,-20.0,92.50370054282774,90.0,upper
1.65,255.75,-15.0,94.60777690300998,90.0,upper
1.65,255.75,-10.0,96.04418674848361,90.0,upper
1.65,255.75,-5.0,96.74808727116135,90.0,upper
1.65,255.75,0.0,96.68699200849613,90.0,upper
1.65,255.75,5.0,96.05188081998227,90.0,upper
1.65,255.75,10.0,94.90705826928586,90.0,upper
1.65,255.75,15.0,93.28943358003563,90.0,upper
1.65,255.75,20.0,91.24871480528712,90.0,upper
1.65,255.75,25.0,88.84380238518868,90.0,upper
1.65,255.75,30.0,86.13889996714323,90.0,upper
1.65,255.75,35.0,83.19977386262873,90.0,upper
1.65,255.75,40.0,80.09049798175218,90.0,upper
1.65,255.75,45.0,76.87089265793064,90.0,upper
1.65,255.75,50.0,73.59473611309663,90.0,upper
1.65,255.75,55.0,70.30872030656867,90.0,upper
1.65,255.75,60.0,67.05205033680869,90.0,upper
1.65,255.75,65.0,63.85654936449649,90.0,upper
1.65,255.75,70.0,60.74712303705223,90.0,upper
1.65,255.75,75.0,57.742449442539,90.0,upper
1.65,255.75,80.0,54.855783630187005,90.0,upper
1.65,255.75,85.0,52.095792471746485,90.0,upper
1.65,255.75,90.0,49.46736126258177,90.0,upper
1.65,255.75,95.0,46.97233532648691,90.0,upper
1.65,255.75,100.0,44.61017699789453,90.0,upper
1.65,255.75,105.0,42.37853077223472,90.0,upper
1.65,255.75,110.0,40.27369776534743,90.0,upper
1.65,255.75,115.0,38.29102574483241,90.0,upper
1.65,255.75,120.0,36.42522372889678,90.0,upper
1.65,255.75,125.0,34.67061122199441,90.0,upper
1.65,255.75,130.0,33.0213121536816,90.0,upper
1.65,255.75,135.0,31.471402942261257,90.0,upper
1.65,255.75,140.0,30.015023124514354,90.0,upper
1.65,255.75,145.0,28.64645588176073,90.0,upper
1.65,255.75,150.0,27.36018467911389,90.0,upper
1.65,255.75,155.0,26.150931193408255,90.0,upper
1.65,255.75,160.0,25.013678773512073,90.0,upper
1.65,255.75,165.0,23.943684868530532,90.0,upper
1.65,255.75,170.0,22.93648517427368,90.0,upper
1.65,255.75,175.0,21.98789167774651,90.0,upper
1.65,255.75,180.0,21.093986310818696,90.0,upper
1.65,255.75,185.0,20.25111154383042,90.0,upper
1.65,255.75,190.0,19.45585894408434,90.0,upper
1.65,255.75,195.0,18.70505648041611,90.0,upper
1.65,255.75,200.0,17.995755162214433,90.0,upper
1.65,255.75,205.0,17.32521544981878,90.0,upper
1.65,255.75,210.0,16.690893755099385,90.0,upper
1.65,255.75,215.0,16.090429259533284,90.0,upper
1.65,255.75,220.0,15.521631206750602,90.0,upper
1.65,255.75,225.0,14.982466772885779,90.0,upper
1.65,255.75,230.0,14.471049577544429,90.0,upper
1.65,255.75,235.0,13.98562886791954,90.0,upper
1.65,255.75,240.0,13.524579386277438,90.0,upper
1.65,255.75,245.0,13.08639191487803,90.0,upper
1.65,255.75,250.0,12.669664480969193,90.0,upper
1.65,255.75,255.0,12.273094196683864,90.0,upper
1.65,255.75,260.0,11.895469703595253,90.0,upper
1.65,255.75,265.0,11.535664188668475,90.0,upper
1.65,255.75,270.0,11.192628936857634,90.0,upper
1.65,255.75,275.0,10.865387385226429,90.0,upper
1.65,255.75,280.0,10.55302964390433,90.0,upper
1.7,263.5,-280.0,8.175828893066548,90.0,upper
1.7,263.5,-275.0,8.433868143618326,90.0,upper
1.7,263.5,-270.0,8.705392536558444,90.0,upper
1.7,263.5,-265.0,8.99131378337796,90.0,upper
1.7,263.5,-260.0,9.29261899171427,90.0,upper
1.7,263.5,-255.0,9.610377877350333,90.0,upper
1.7,263.5,-250.0,9.945750736660163,90.0,upper
1.7,263.5,-245.0,10.299997262378067,90.0,upper
1.7,263.5,-240.0,10.674486293702289,90.0,upper
1.7,263.5,-235.0,11.070706600194589,90.0,upper
1.7,263.5,-230.0,11.490278807502008,90.0,upper
1.7,263.5,-225.0,11.934968581293216,90.0,upper
1.7,263.5,-220.0,12.406701193505839,90.0,upper
1.7,263.5,-215.0,12.907577601372298,90.0,upper
1.7,263.5,-210.0,13.439892173774501,90.0,upper
1.7,263.5,-205.0,14.006152199933277,90.0,upper
1.7,263.5,-200.0,14.609099310404604,90.0,upper
1.7,263.5,-195.0,15.251732927268014,90.0,upper
1.7,263.5,-190.0,15.937335835747692,90.0,upper
1.7,263.5,-185.0,16.66950192853968,90.0,upper
1.7,263.5,-180.0,17.45216611039612,90.0,upper
1.7,263.5,-175.0,18.289636255397262,90.0,upper
1.7,263.5,-170.0,19.18662697128904,90.0,upper
1.7,263.5,-165.0,20.148294728972754,90.0,upper
1.7,263.5,-160.0,21.18027364055219,90.0,upper
1.7,263.5,-155.0,22.288710789957072,90.0,upper
1.7,263.5,-150.0,23.480299502077234,90.0,upper
1.7,263.5,-145.0,24.76230823622247,90.0,upper
1.7,263.5,-140.0,26.14260185328026,90.0,upper
1.7,263.5,-135.0,27.62965076675032,90.0,upper
1.7,263.5,-130.0,29.232521867288245,90.0,upper
1.7,263.5,-125.0,30.960843020034638,90.0,upper
1.7,263.5,-120.0,32.82473028230901,90.0,upper
1.7,263.5,-115.0,34.834663696053354,90.0,upper
1.7,263.5,-110.0,37.00129353303486,90.0,upper
1.7,263.5,-105.0,39.3351542548568,90.0,upper
1.7,263.5,-100.0,41.84625839898499,90.0,upper
1.7,263.5,-95.0,44.543537597865665,90.0,upper
1.7,263.5,-90.0,47.434093904573295,90.0,upper
1.7,263.5,-85.0,50.52222311768898,90.0,upper
1.7,263.5,-80.0,53.808175358731695,90.0,upper
1.7,263.5,-75.0,57.286630365116416,90.0,upper
1.7,263.5,-70.0,60.94489058114204,90.0,upper
1.7,263.5,-65.0,64.76083966506992,90.0,upper
1.7,263.5,-60.0,68.70078248709345,90.0,upper
1.7,263.5,-55.0,72.7173770242992,90.0,upper
1.7,263.5,-50.0,76.74798351738914,90.0,upper
1.7,263.5,-45.0,80.71387404299155,90.0,upper
1.7,263.5,-40.0,84.52083123798937,90.0,upper
1.7,263.5,-35.0,88.06166593468278,90.0,upper
1.7,263.5,-30.0,91.22104035021881,90.0,upper
1.7,263.5,-25.0,93.88265388375962,90.0,upper
1.7,263.5,-20.0,95.93834330155198,90.0,upper
1.7,263.5,-15.0,97.29806358324359,90.0,upper
1.7,263.5,-10.0,97.89923029830064,90.0,upper
1.7,263.5,-5.0,97.7137308851334,90.0,upper
1.7,263.5,0.0,96.75119434494316,90.0,upper
1.7,263.5,5.0,95.38548114910346,90.0,upper
1.7,263.5,10.0,93.55405059497915,90.0,upper
1.7,263.5,15.0,91.31262363131897,90.0,upper
1.7,263.5,20.0,88.72482194093027,90.0,upper
1.7,263.5,25.0,85.85810827992202,90.0,upper
1.7,263.5,30.0,82.78004766359055,90.0,upper
1.7,263.5,35.0,79.55519171228923,90.0,upper
1.7,263.5,40.0,76.24274672702556,90.0,upper
1.7,263.5,45.0,72.89505552163259,90.0,upper
1.7,263.5,50.0,69.55682401813286,90.0,upper
1.7,263.5,55.0,66.2649633369418,90.0,upper
1.7,263.5,60.0,63.048893605477396,90.0,upper
1.7,263.5,65.0,59.93115830619513,90.0,upper
1.7,263.5,70.0,56.928217463738214,90.0,upper
1.7,263.5,75.0,54.051315279172925,90.0,upper
1.7,263.5,80.0,51.307346331585606,90.0,upper
1.7,263.5,85.0,48.6996701379436,90.0,upper
1.7,263.5,90.0,46.22884477591847,90.0,upper
1.7,263.5,95.0,43.89326599520875,90.0,upper
1.7,263.5,100.0,41.689709202403975,90.0,upper
1.7,263.5,105.0,39.61377873590354,90.0,upper
1.7,263.5,110.0,37.660272881164076,90.0,upper
1.7,263.5,115.0,35.82347496987854,90.0,upper
1.7,263.5,120.0,34.09738136856163,90.0,upper
1.7,263.5,125.0,32.47587673619995,90.0,upper
1.7,263.5,130.0,30.952866009616475,90.0,upper
1.7,263.5,135.0,29.522371426983064,90.0,upper
1.7,263.5,140.0,28.178601697111237,90.0,upper
1.7,263.5,145.0,26.91599926826851,90.0,upper
1.7,263.5,150.0,25.72927060115118,90.0,upper
1.7,263.5,155.0,24.61340343077288,90.0,upper
1.7,263.5,160.0,23.56367421635555,90.0,upper
1.7,263.5,165.0,22.575648320440816,90.0,upper
1.7,263.5,170.0,21.645174916105443,90.0,upper
1.7,263.5,175.0,20.76837817967623,90.0,upper
1.7,263.5,180.0,19.941645970710628,90.0,upper
1.7,263.5,185.0,19.16161691711985,90.0,upper
1.7,263.5,190.0,18.425166598501157,90.0,upper
1.7,263.5,195.0,17.729393344033827,90.0,upper
1.7,263.5,200.0,17.071604023363278,90.0,upper
1.7,263.5,205.0,16.44930010199874,90.0,upper
1.7,263.5,210.0,15.860164150503682,90.0,upper
1.7,263.5,215.0,15.302046933983403,90.0,upper
1.7,263.5,220.0,14.772955160891685,90.0,upper
1.7,263.5,225.0,14.271039934640905,90.0,upper
1.7,263.5,230.0,13.794585925247318,90.0,upper
1.7,263.5,235.0,13.342001259165386,90.0,upper
1.7,263.5,240.0,12.911808111902419,90.0,upper
1.7,263.5,245.0,12.502633978653602,90.0,upper
1.7,263.5,250.0,12.113203592038118,90.0,upper
1.7,263.5,255.0,11.742331452257307,90.0,upper
1.7,263.5,260.0,11.38891493302022,90.0,upper
1.7,263.5,265.0,11.051927925914981,90.0,upper
1.7,263.5,270.0,10.73041498618207,90.0,upper
1.7,263.5,275.0,10.423485943787899,90.0,upper
1.7,263.5,280.0,10.130310945092496,90.0,upper
1.75,271.25,-280.0,8.451742186623056,90.0,upper
1.75,271.25,-275.0,8.72486176031855,90.0,upper
1.75,271.25,-270.0,9.012523221107099,90.0,upper
1.75,271.25,-265.0,9.315728807330286,90.0,upper
1.75,271.25,-260.0,9.635565169481175,90.0,upper
1.75,271.25,-255.0,9.97321158415815,90.0,upper
1.75,271.25,-250.0,10.329949046895456,90.0,upper
1.75,271.25,-245.0,10.707170340496647,90.0,upper
1.75,271.25,-240.0,11.106391184868498,90.0,upper
1.75,271.25,-235.0,11.529262583984993,90.0,upper
1.75,271.25,-230.0,11.97758449521214,90.0,upper
1.75,271.25,-225.0,12.453320955349568,90.0,upper
1.75,271.25,-220.0,12.958616805743214,90.0,upper
1.75,271.25,-215.0,13.495816164755253,90.0,upper
1.75,271.25,-210.0,14.06748279841126,90.0,upper
1.75,271.25,-205.0,14.6764225373161,90.0,upper
1.75,271.25,-200.0,15.325707877350105,90.0,upper
1.75,271.25,-195.0,16.018704879662426,90.0,upper
1.75,271.25,-190.0,16.75910244719639,90.0,upper
1.75,271.25,-185.0,17.55094399378904,90.0,upper
1.75,271.25,-180.0,18.39866142883817,90.0,upper
1.75,271.25,-175.0,19.307111243609594,90.0,upper
1.75,271.25,-170.0,20.28161228843372,90.0,upper
1.75,271.25,-165.0,21.32798455206964,90.0,upper
1.75,271.25,-160.0,22.452587867487246,90.0,upper
1.75,271.25,-155.0,23.662358935921443,90.0,upper
1.75,271.25,-150.0,24.964844336655016,90.0,upper
1.75,271.25,-145.0,26.36822621466444,90.0,upper
1.75,271.25,-140.0,27.88133603919696,90.0,upper
1.75,271.25,-135.0,29.51365011628633,90.0,upper
1.75,271.25,-130.0,31.275258317318542,90.0,upper
1.75,271.25,-125.0,33.176794648006585,90.0,upper
1.75,271.25,-120.0,35.22931472985783,90.0,upper
1.75,271.25,-115.0,37.4441009382098,90.0,upper
1.75,271.25,-110.0,39.832370862068395,90.0,upper
1.75,271.25,-105.0,42.404859114275716,90.0,upper
1.75,271.25,-100.0,45.17123681423345,90.0,upper
1.75,271.25,-95.0,48.13932825797275,90.0,upper
1.75,271.25,-90.0,51.31408207736722,90.0,upper
1.75,271.25,-85.0,54.69625728473017,90.0,upper
1.75,271.25,-80.0,58.28079699606885,90.0,upper
1.75,271.25,-75.0,62.05488968252022,90.0,upper
1.75,271.25,-70.0,65.99576582816519,90.0,upper
1.75,271.25,-65.0,70.06835279093428,90.0,upper
1.75,271.25,-60.0,74.22301513027026,90.0,upper
1.75,271.25,-55.0,78.3937363172244,90.0,upper
1.75,271.25,-50.0,82.49723092655356,90.0,upper
1.75,271.25,-45.0,86.43357452951393,90.0,upper
1.75,271.25,-40.0,90.08894163413864,90.0,upper
1.75,271.25,-35.0,93.34088145389033,90.0,upper
1.75,271.25,-30.0,96.0661881910328,90.0,upper
1.75,271.25,-25.0,98.15085022064603,90.0,upper
1.75,271.25,-20.0,99.50090341792475,90.0,upper
1.75,271.25,-15.0,100.05247824343108,90.0,upper
1.75,271.25,-10.0,99.77916115439452,90.0,upper
1.75,271.25,-5.0,98.69514557692035,90.0,upper
1.75,271.25,0.0,96.85348746498195,90.0,upper
1.75,271.25,5.0,94.79769779610336,90.0,upper
1.75,271.25,10.0,92.33609100028151,90.0,upper
1.75,271.25,15.0,89.53816616461735,90.0,upper
1.75,271.25,20.0,86.47596473503823,90.0,upper
1.75,271.25,25.0,83.22023630602934,90.0,upper
1.75,271.25,30.0,79.83737755317705,90.0,upper
1.75,271.25,35.0,76.38726248279508,90.0,upper
1.75,271.25,40.0,72.92194742392816,90.0,upper
1.75,271.25,45.0,69.48514042628963,90.0,upper
1.75,271.25,50.0,66.11227486135512,90.0,upper
1.75,271.25,55.0,62.831014184166875,90.0,upper
1.75,271.25,60.0,59.662027714155776,90.0,upper
1.75,271.25,65.0,56.61990445818934,90.0,upper
1.75,271.25,70.0,53.71410418032043,90.0,upper
1.75,271.25,75.0,50.94987591371699,90.0,upper
1.75,271.25,80.0,48.32910052217108,90.0,upper
1.75,271.25,85.0,45.85103448600612,90.0,upper
1.75,271.25,90.0,43.512946897065234,90.0,upper
1.75,271.25,95.0,41.310651495982256,90.0,upper
1.75,271.25,100.0,39.238941527648876,90.0,upper
1.75,271.25,105.0,37.291938272572864,90.0,upper
1.75,271.25,110.0,35.46336523271328,90.0,upper
1.75,271.25,115.0,33.746759819759006,90.0,upper
1.75,271.25,120.0,32.13563353446081,90.0,upper
1.75,271.25,125.0,30.623590400996317,90.0,upper
1.75,271.25,130.0,29.20441206898449,90.0,upper
